"SiteURL","PageURL","IsSubsite","Error","LinkFound","LinkReplaced"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/Arbejdsmiljo---Aalborg.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/Arbejdsmilj?---Gode-r?d.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/Health-and-safety-advice-Aalborg.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/HR-information---ENG.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/GDPR-Aalborg.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/localsite-aalborg","https://alfalavalonline.sharepoint.com/sites/localsite-aalborg/SitePages/Instructions---Aalborg.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Home.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Local-Information Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Balance---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Corporate-Governance---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Creare,-insegnare-e-migliorare-gli-standard---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Quality---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Claims---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Prime-Performance---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Adriatic-Prime-Performance-Team---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Release-the-Power---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/HSE---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/HR-Information---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Induction---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Recruitment-&-Vacancies---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Comp-&-Ben---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Talentia---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Learning-&-Development---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Supply-Chain-Faculty---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Essentials---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/How-to-enroll-to-a-Training-in-Learning-Portal---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Team-Building---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Value-Based-Training---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Workshop---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Coaching---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Formazione-e-Sviluppo---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Work-Life-Balance---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Outdoor-Training---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Management---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Management-&-Leadership---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Innovation---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Call-to-action---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Program---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Manifesto---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Innovation-Team---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Initiatives---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Innovation-video-content---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Event---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Innovation-Challenge---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Local Policies---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Marketing-&-Communications---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Communication---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Policies-&-Guidelines---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Local-Information---Adriatic.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/REFERRAL-PROGRAM.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Job-Requisition(1).aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/HR-Service.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/CORONAVIRUS-GUIDANCE.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic","https://alfalavalonline.sharepoint.com/sites/LocalSite-adriatic/SitePages/Coronavirus--news.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Home.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/local-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/visiting-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/health-and-safety.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/policies-and-guidelines.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/hr-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/economy-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/marketing-communication.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/test-es.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Corporate-Governance.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Politicas-de-Rer.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Politicas-de-IT.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Prote.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Politica-de-calidad.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Marketing-y-Comunicacion.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Local-IT.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/ManualesIT.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/ConceptosBasicos.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Plan-de-Prevencion.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Procedi.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Telefonos.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Conoce tus datos de usuario.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Datos en lugar seguro.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/ServiceNow.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Skype for Business.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Portugal.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Oficinas.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Field-Servi.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Service-Centre.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Cumplimiento-Penal.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Cumplimiento-Penal(1).aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica","https://alfalavalonline.sharepoint.com/sites/LocalSite-alfalavaliberica/SitePages/Cumplimiento-Legal.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Home.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/local-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/visiting-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/health-and-safety.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/policies-and-guidelines.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/hr-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/economy-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/marketing-communication.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Quality-Management.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Personnel-Handbook.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Holiday.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Emergency-Response-Team-(BHV)(1).aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Safety-Certif.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Report-an-emergency.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Create-an-email-banner-with.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Visitor-registration.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/How-we-work.aspx","No","","True","True"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Benelux-Works-Council.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/6ht7rrdv.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Meet.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Benelux-Forward.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Customer-Experience.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/test.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Survey-questions.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Frequently-asked-questions.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Key-Company-Information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/COVID-19.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/FAQ.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Company-Info-Meetings.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Social-Selling.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Site-Services.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux","https://alfalavalonline.sharepoint.com/sites/LocalSite-benelux/SitePages/Order-lunch-online.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/Home.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/local-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/visiting-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/health-and-safety.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/policies-and-guidelines.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/hr-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/economy-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/marketing-communication.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1","https://alfalavalonline.sharepoint.com/sites/LocalSite-brazil1/SitePages/Alfa-Laval-S?o-Paulo.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Home.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/local-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/visiting-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/health-and-safety.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/policies-and-guidelines.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/hr-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/economy-information.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/marketing-communication.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Visitor's-Information---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Driving-Directions-from-Airport---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Preferred-Hotels-in-Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Scarborough---Suggested-Hotels---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Taxi-and-Limo-Services---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Health-and-Safety---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Health-and-Safety-Forms---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Health-and-Safety-Manual---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Health-and-Safety-Policies---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Health-and-Safety-SOP-Documents---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Company-Safety---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/HR-Information---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Absenteeism-including-Sickness---Canada.aspx","No","","False","False"
"https://alfalavalonline.sharepoint.com/sites/LocalSite-canada","https://alfalavalonline.sharepoint.com/sites/LocalSite-canada/SitePages/Bereavement---Canada.aspx","No","","False","False"
